account_number,default_probability
125792,0.006617582773934179
125793,0.004791390622077358
125794,0.08959983521798676
125795,0.08354049209725459
125796,0.00497454595095902
125797,0.04523105762326383
125798,0.028798907543270528
125799,0.03981476320473623
125800,0.01313611409178524
125801,0.0022236027233986707
125802,0.02295366197402775
125803,0.0029461710251654253
125804,0.05354061587979682
125805,0.0015023796281142415
125806,0.028561643155815917
125807,0.0030433676776261366
125808,0.031664780496411166
125809,0.0014676806914769415
125810,0.004882167543166624
125811,0.02267287119271018
125812,0.02339234424275643
125813,0.008027279895383089
125814,0.016061566084364255
125815,0.0017807775408773044
125816,0.023245024809502288
125817,0.009580604835976482
125818,0.0016784391175562094
125819,0.012860516803937596
125820,0.003984803137524887
125821,0.03451635628075672
125822,0.0060505206729218365
125823,0.010341020731466193
125824,0.011142717654971383
125825,0.03720901864886076
125826,0.002372296902644093
125827,0.006330465266893532
125828,0.22404555723050354
125829,0.04249171265534443
125830,0.04006870664732018
125831,0.002313145648143294
125832,0.0032859228994633486
125833,0.010881471754764812
125834,0.060583732548354745
125835,0.025873955248730422
125836,0.01023960735590599
125837,0.014917420702233078
125838,0.004475330081940879
125839,0.033888824848419125
125840,0.08012205552929902
125841,0.055402622593462854
125842,0.036454706885584685
125843,0.01621185790179249
125844,0.0020500130745140822
125845,0.002055733611275759
125846,0.005996880379688686
125847,0.006127796526325301
125848,0.0020219791975808407
125849,0.02507660023148841
125850,0.0030359677119430953
125851,0.00483668817998527
125852,0.025589810408058862
125853,0.003165695581559552
125854,0.01786467295162414
125855,0.01568703089315134
125856,0.0461345988877755
125857,0.0019848248082951045
125858,0.0034180967354813592
125859,0.0031122321894369487
125860,0.0064954750962679985
125861,0.006103786104409052
125862,0.004368715872339366
125863,0.011388952009139834
125864,0.0022300294563476746
125865,0.00931747714669951
125866,0.04948862216672374
125867,0.01769174424877954
125868,0.041550872785159565
125869,0.008917511308998108
125870,0.03319232109010104
125871,0.03188897051486328
125872,0.014567122233441917
125873,0.002454798552003825
125874,0.002345746577737743
125875,0.0020934233552621206
125876,0.01841001235322631
125877,0.04871270623223345
125878,0.020678750184413244
125879,0.0029410185882243417
125880,0.07822284234487453
125881,0.10932763657487735
125882,0.0015201384990286405
125883,0.03149861559091515
125884,0.002997284938658787
125885,0.0034064649780098924
125886,0.013975827440471184
125887,0.02629766377815921
125888,0.005353192458925
125889,0.014402535338704673
125890,0.008308015269918537
125891,0.015954097743857507
125892,0.010564684646678372
125893,0.031287002251958865
125894,0.020138887578541508
125895,0.008682171466970798
125896,0.020813560896634158
125897,0.006350461898301867
125898,0.004474577561097641
125899,0.0008447223037482093
125900,0.04233035678718765
125901,0.004522946127497011
125902,0.005361527046341111
125903,0.004032033799398359
125904,0.007900008105221564
125905,0.009701321848129066
125906,0.004329287975083646
125907,0.04592157638693713
125908,0.019216086591505192
125909,0.012157378228122934
125910,0.02568241640347184
125911,0.004070795371389211
125912,0.012875114263618396
125913,0.07744893359181505
125914,0.005715429608116159
125915,0.008139808917923451
125916,0.1651380425522368
125917,0.004824048859839811
125918,0.0023701892620916717
125919,0.05070914580669839
125920,0.0025502370504152066
125921,0.0028021187227539263
125922,0.024597361506898098
125923,0.00809159556767575
125924,0.0025676802565084405
125925,0.001978501467437701
125926,0.015199589781475866
125927,0.005175584448718219
125928,0.0048972665769082685
125929,0.008761265667086692
125930,0.007131211181022757
125931,0.011138389241486794
125932,0.0018232015134898407
125933,0.0018121612856907018
125934,0.0068675243915143035
125935,0.03260287091901976
125936,0.012956199236574407
125937,0.0015287867251401832
125938,0.005623221175833056
125939,0.0017110882527538848
125940,0.002746899883128059
125941,0.009179279101874539
125942,0.012154928477699107
125943,0.006985213657694974
125944,0.0016829919565137543
125945,0.024229945964159824
125946,0.002580145320920423
125947,0.010428683382284868
125948,0.008339393232979667
125949,0.010558831213304708
125950,0.0036499119024903234
125951,0.007567746247879625
125952,0.02090243034210972
125953,0.032249724154500184
125954,0.0428158983132864
125955,0.0032119976433956955
125956,0.0023552182489985215
125957,0.22961852091536528
125958,0.003170172256063467
125959,0.005665352752179385
125960,0.011826709456470708
125961,0.00718341597328836
125962,0.004065020544380343
125963,0.0022448144297421433
125964,0.003550677729357539
125965,0.014534043189619567
125966,0.004127373110374765
125967,0.010690805926902514
125968,0.0010479245709893903
125969,0.004525120291362447
125970,0.0038805523497447403
125971,0.0040775653110749965
125972,0.0027411978069401804
125973,0.009403560070451617
125974,0.006954852065534704
125975,0.00996754920184464
125976,0.002056005606914908
125977,0.025687500972373725
125978,0.024093098766646663
125979,0.01531221653888739
125980,0.012946695117231188
125981,0.034010982405320335
125982,0.04560601504579445
125983,0.09781725868845347
125984,0.028079846393768856
125985,0.015120413929611803
125986,0.018679107837491382
125987,0.05610393085440474
125988,0.006056794571293232
125989,0.008725915522526308
125990,0.005895011298304502
125991,0.0015507975774696268
125992,0.025533131335397977
125993,0.002091657876263414
125994,0.013525411708105877
125995,0.01340865038242711
125996,0.012191477144294957
125997,0.0018752730696811222
125998,0.10278510825418488
125999,0.010471931302579708
126000,0.0629041365448019
126001,0.0028389125193109053
126002,0.007666511805392042
126003,0.0203362285141659
126004,0.012816264606041674
126005,0.004751832338363534
126006,0.06691157316334065
126007,0.002068240747029721
126008,0.013114925727618491
126009,0.023596726194052522
126010,0.010746399948593789
126011,0.06189895657584463
126012,0.0077585539397033556
126013,0.021588000865138558
126014,0.007262055887816858
126015,0.004729517245729364
126016,0.010389534257664316
126017,0.007577401970172695
126018,0.009223031762343476
126019,0.015570022982580018
126020,0.011488869651645923
126021,0.003499781420692624
126022,0.03196744094113543
126023,0.004900291606123885
126024,0.0034012431583075394
126025,0.005450443183298386
126026,0.0016807991461255034
126027,0.010401204597566688
126028,0.06163310419922799
126029,0.0439363428523581
126030,0.02413950258806024
126031,0.010954476641576966
126032,0.005918190739962265
126033,0.002498225136227555
126034,0.002590698225729069
126035,0.010987472476864928
126036,0.00967852450210526
126037,0.0022988468408892885
126038,0.04875425794667527
126039,0.04494940437742704
126040,0.06844212846808499
126041,0.0013617441119928627
126042,0.028770730280905026
126043,0.002763697157364806
126044,0.0020853890169767854
126045,0.04220986054975401
126046,0.004360925438510547
126047,0.013907704377991877
126048,0.001502151604040255
126049,0.013517591336458
126050,0.0033925255293784156
126051,0.000998814333610661
126052,0.02470142126954779
126053,0.04401118580045738
126054,0.005502653759172784
126055,0.002431435438033364
126056,0.009796478286994769
126057,0.01741351651683569
126058,0.03253295631828737
126059,0.026077583667208658
126060,0.009265686462875454
126061,0.010100012429941959
126062,0.005031597472936254
126063,0.0076696936127104215
126064,0.05851041901784309
126065,0.05297418248545853
126066,0.029247850301988676
126067,0.0828333681102949
126068,0.02411628138421884
126069,0.03554127676833866
126070,0.004535856500409258
126071,0.08894883810645804
126072,0.01930821483505592
126073,0.046157264213999405
126074,0.004022275926995335
126075,0.011664630795549814
126076,0.020866002059058142
126077,0.030351076830539978
126078,0.0027090849304648957
126079,0.0019310996482832824
126080,0.0028845287417423055
126081,0.022487912058392165
126082,0.01919432463467327
126083,0.005820688584793912
126084,0.006755903180603573
126085,0.030332285790232484
126086,0.019581610543725692
126087,0.0020985505415459125
126088,0.005619084684586009
126089,0.016707077428000074
126090,0.002823594392748369
126091,0.005192245619198954
126092,0.02783800314748503
126093,0.003028333383535012
126094,0.002027600073658564
126095,0.013959492255535107
126096,0.0036026095570693196
126097,0.025785351531821016
126098,0.0015461365039182353
126099,0.03304337396595039
126100,0.022934794663905175
126101,0.0016389600075658924
126102,0.09382093957855711
126103,0.0020957532683001903
126104,0.1247940163992583
126105,0.002828614068445697
126106,0.0250740477685584
126107,0.010992447572303748
126108,0.011479864457397142
126109,0.011114344825648954
126110,0.008540324237037019
126111,0.02315612660370197
126112,0.05475997222692498
126113,0.026708028835186023
126114,0.026366287553924964
126115,0.03361436354593349
126116,0.04091300290092019
126117,0.015557642260198581
126118,0.0037913324533759302
126119,0.008361473461391582
126120,0.0062793259616665585
126121,0.008176986382294008
126122,0.018151226346294156
126123,0.005395329719123563
126124,0.020996934505449594
126125,0.0015888243072827643
126126,0.0032661284628891555
126127,0.014365167303907836
126128,0.0018563237694849142
126129,0.022804271278166994
126130,0.05528812350321924
126131,0.0014883506496630818
126132,0.020413818407140828
126133,0.01682122144595099
126134,0.007466162580287587
126135,0.002799926530498985
126136,0.011500420655751306
126137,0.0012390686078359288
126138,0.0024684619080908342
126139,0.04519609109221835
126140,0.057219026328779114
126141,0.010668022633866965
126142,0.002954029296468563
126143,0.0032701743370758996
126144,0.0097638053873892
126145,0.011613149321350342
126146,0.003593206547660323
126147,0.007381879803692523
126148,0.009721964635940578
126149,0.0022607953472241968
126150,0.009472259331406146
126151,0.008047503642034924
126152,0.0038576169635727658
126153,0.003091834007235719
126154,0.00980693688559979
126155,0.00853481359899896
126156,0.013552246102387047
126157,0.01099551005301386
126158,0.021018617306994704
126159,0.012760330800140402
126160,0.005389308639158919
126161,0.03202967615471293
126162,0.00557599030798199
126163,0.007203332410323124
126164,0.002012013123869127
126165,0.013989976594506775
126166,0.001484138536969173
126167,0.004770264348245899
126168,0.0058653906378730025
126169,0.014143255356653596
126170,0.03708462790074852
126171,0.016424717086046883
126172,0.0017981405765117526
126173,0.01366069371611088
126174,0.004371465376119703
126175,0.001818817350143601
126176,0.006804399575309584
126177,0.011936508419420514
126178,0.05379406181871277
126179,0.004823412916174778
126180,0.03326170053098407
126181,0.004803655127837884
126182,0.014630721461109377
126183,0.0029645811063081255
126184,0.027495852768699758
126185,0.025082029158074927
126186,0.006223574993765857
126187,0.1305567787656539
126188,0.023155060393982102
126189,0.0019178258707349554
126190,0.07756805655464595
126191,0.01296491887613118
126192,0.013784568706968068
126193,0.026408935996499766
126194,0.009537227985043972
126195,0.003931157205647379
126196,0.033885750842061746
126197,0.010306123479558097
126198,0.0019430443935933275
126199,0.021666770814185575
126200,0.002652078344323093
126201,0.008962308047019413
126202,0.011692336026408527
126203,0.02324385622439916
126204,0.008547845661005625
126205,0.022167307218384696
126206,0.00894965750268191
126207,0.015626688796687365
126208,0.00910567362265708
126209,0.04897240145743982
126210,0.016708686597856445
126211,0.007235254733909321
126212,0.009060984611008039
126213,0.01049757313257586
126214,0.021518465419883177
126215,0.039750633274467706
126216,0.0021624739595032597
126217,0.0018903876959502591
126218,0.0033688239746161486
126219,0.028892946858170544
126220,0.019101320990055952
126221,0.003088426499611606
126222,0.007040314033192959
126223,0.03071051614725987
126224,0.0021138869732477616
126225,0.09210457440733956
126226,0.046478945919866475
126227,0.004622650970677326
126228,0.0017647302428132835
126229,0.009155940262755001
126230,0.0021837960844889107
126231,0.001956749972081421
126232,0.003826977642809084
126233,0.00892490138852036
126234,0.002205389126381219
126235,0.011950057103967977
126236,0.0013134355579682653
126237,0.010811141120896033
126238,0.04060140052498761
126239,0.0018630220915208315
126240,0.028502442805566814
126241,0.02422610689696764
126242,0.007612381445138455
126243,0.0649389516086722
126244,0.005253448316628858
126245,0.014175300801109512
126246,0.011816332612192712
126247,0.03603376466876653
126248,0.0025559273205545165
126249,0.0047425293509933885
126250,0.008625614789982113
126251,0.010580736182270099
126252,0.030514461068314618
126253,0.01230727208129076
126254,0.006055718501050876
126255,0.007320783215951025
126256,0.0058663432079093785
126257,0.0029485424675278022
126258,0.0043249232203019265
126259,0.020035827272328055
126260,0.015539790794310357
126261,0.005778669427615125
126262,0.002492647297549607
126263,0.00546806355581116
126264,0.015867291917897812
126265,0.011209699624803934
126266,0.002537067146616282
126267,0.03620718807127915
126268,0.05990606031031234
126269,0.007445938242345025
126270,0.008021295747815056
126271,0.027217977157287587
126272,0.004147436771506812
126273,0.008758645356141246
126274,0.0027061033727601947
126275,0.03415854725112805
126276,0.017924316613514256
126277,0.05033234533090968
126278,0.012458893471644732
126279,0.0049712802707687735
126280,0.025126731411083632
126281,0.0045001950244826835
126282,0.015733261445406325
126283,0.009067043841974197
126284,0.06437059405794107
126285,0.006860148820996546
126286,0.002445603209172488
126287,0.008639379258913657
126288,0.004480200683110141
126289,0.05145131155242708
126290,0.012866504505333517
126291,0.06657282286502006
126292,0.005077570223830773
126293,0.06597788061010554
126294,0.004756777915410154
126295,0.012509475206223235
126296,0.017452860729681743
126297,0.0010947322987861466
126298,0.002266849555584734
126299,0.016465470922897893
126300,0.00788849696881376
126301,0.003780275721405337
126302,0.002013236109326324
126303,0.003157132425784087
126304,0.028549135669493856
126305,0.0018977725397940903
126306,0.04374991612307366
126307,0.013657312033186595
126308,0.005402156059321294
126309,0.002343800922044958
126310,0.009248990191418182
126311,0.004552353396471398
126312,0.03382247584373719
126313,0.03378367008417313
126314,0.05838536449860275
126315,0.10915529597956447
126316,0.05559399864452607
126317,0.06964899368663202
126318,0.024460861997898754
126319,0.009349182928404818
126320,0.0037445069294912508
126321,0.008665130607602241
126322,0.003189033289370545
126323,0.01831634894504968
126324,0.004504721563681133
126325,0.011446006404552036
126326,0.0026909266849495968
126327,0.005598364466209452
126328,0.0035838424988299806
126329,0.0048856157711464985
126330,0.017131855273492227
126331,0.01742300159855797
126332,0.09263495074636159
126333,0.06684267116293749
126334,0.033521838444036445
126335,0.0015238081039319947
126336,0.02801121259636887
126337,0.02038673576985507
126338,0.01525653054647495
126339,0.010853230537659415
126340,0.00148224431425369
126341,0.045390160870955855
126342,0.041895119613823015
126343,0.004297690872708855
126344,0.00398148443361557
126345,0.004114324568340487
126346,0.01954308975178965
126347,0.0028083035196035944
126348,0.00837237021431643
126349,0.030470582181115473
126350,0.004368404536835318
126351,0.007021043532909468
126352,0.0053065086660748235
126353,0.00371505396629372
126354,0.05912213757488186
126355,0.0019378693096557687
126356,0.008122657299565916
126357,0.01559461323926728
126358,0.05844834208160593
126359,0.08700822180829525
126360,0.019210931775481846
126361,0.14202539851746082
126362,0.06988958200655263
126363,0.001808403936606115
126364,0.005763174778304548
126365,0.034196618888583066
126366,0.017598283926108422
126367,0.002968116027933025
126368,0.011993821329007597
126369,0.024082542889446355
126370,0.004959706262416577
126371,0.12240253403796184
126372,0.008533128922222372
126373,0.006562693960597523
126374,0.008468612321181273
126375,0.056908425389676526
126376,0.013984315475439253
126377,0.013884668941767262
126378,0.004256402407100463
126379,0.003575176783189197
126380,0.0009641396570100932
126381,0.00799281811343482
126382,0.002456964364960319
126383,0.004668159860137409
126384,0.0012627372645466516
126385,0.0023629551448089547
126386,0.047832965916551805
126387,0.008357113077157249
126388,0.002919016450524612
126389,0.003200087508470903
126390,0.0033435885458825516
126391,0.0885495118060434
126392,0.003772218013234021
126393,0.002525218387682556
126394,0.0018077858366797347
126395,0.019116495090080107
126396,0.00986841221901166
126397,0.0013968297779457435
126398,0.08845942342945312
126399,0.01802483880210031
126400,0.017151983051410608
126401,0.01761486706195459
126402,0.008178863209523433
126403,0.0031650193399174573
126404,0.00608020637280984
126405,0.010368359444798907
126406,0.026619369857031214
126407,0.028465312122907177
126408,0.016877735695172383
126409,0.019403988641160653
126410,0.00987466517340608
126411,0.003082247562188688
126412,0.06870950618021743
126413,0.020821249752130087
126414,0.002856438691111637
126415,0.006856095053137015
126416,0.009649596606762057
126417,0.013819289173628527
126418,0.0032533449535754556
126419,0.023740283383330892
126420,0.002089269897682696
126421,0.0015626589092962336
126422,0.002111194748010502
126423,0.0018725575685680145
126424,0.00745776706403
126425,0.05848506800696869
126426,0.1284867424410663
126427,0.006591996184387586
126428,0.0886465048407092
126429,0.002543072401114884
126430,0.08541195272106987
126431,0.008542546156821372
126432,0.0024771774437654546
126433,0.0016323575627765383
126434,0.0016999101027983566
126435,0.009989536708095836
126436,0.004490531919103463
126437,0.0030998374377467137
126438,0.020550594287850193
126439,0.003888728878706697
126440,0.03374023106100611
126441,0.06499990127164923
126442,0.01876359375758869
126443,0.0066466805014066665
126444,0.059973419209604854
126445,0.0025687352714592144
126446,0.0027504031028910796
126447,0.002002218241741152
126448,0.0016097453384406118
126449,0.003999066086571879
126450,0.007621661528903779
126451,0.005176072759658793
126452,0.020142932568415168
126453,0.033929358202966844
126454,0.004445444080017532
126455,0.026230502104751065
126456,0.015882353202616068
126457,0.009622502907488853
126458,0.0034998679430479187
126459,0.005997781563444221
126460,0.008805933314067788
126461,0.0032372422927793307
126462,0.028350781466037776
126463,0.015898549537734848
126464,0.006239749512107491
126465,0.005777353208437342
126466,0.005131991974198601
126467,0.004076154498261134
126468,0.11791091184708466
126469,0.00982388194530812
126470,0.0022862495635881195
126471,0.009520066764971143
126472,0.0015992528702226565
126473,0.0037119239878238303
126474,0.010836245989407706
126475,0.016987158410128322
126476,0.003382970619773777
126477,0.032251173984265136
126478,0.011906982695437048
126479,0.0136316507918257
126480,0.001459334425798244
126481,0.022028204162355375
126482,0.005525997071164783
126483,0.004306115725121358
126484,0.02939675251143433
126485,0.07586227867225423
126486,0.035935394505505945
126487,0.03266340228814775
126488,0.0010598859201590878
126489,0.026197634872730878
126490,0.053583318153016535
126491,0.018663858829711763
126492,0.004122326935492264
126493,0.03434416613590267
126494,0.03213781259302567
126495,0.007250704529866437
126496,0.003871904005181329
126497,0.014199176498299819
126498,0.018375515915046756
126499,0.005879113227727322
126500,0.017522003404914242
126501,0.04030066112597799
126502,0.004945602050295834
126503,0.013463437333021739
126504,0.0010075285447654688
126505,0.0034730873006931983
126506,0.05942607569952821
126507,0.0027264676435380083
126508,0.0015794722186955475
126509,0.0770181801286284
126510,0.0013852720697104448
126511,0.004687533866813683
126512,0.0855782714967489
126513,0.040746215123062784
126514,0.006246393269253116
126515,0.024555043535805947
126516,0.023722763993978494
126517,0.003915856420638103
126518,0.0043963842408906075
126519,0.07284447076336222
126520,0.00813275373834654
126521,0.02963357143468547
126522,0.010906726198953928
126523,0.008102599546052342
126524,0.0012472397343519274
126525,0.0031831203168479127
126526,0.00405174361690641
126527,0.011753490246252333
126528,0.011401682412767133
126529,0.002667332717271513
126530,0.03195205825967705
126531,0.013048858656659085
126532,0.007498604255681032
126533,0.09314925631903964
126534,0.008777754659426483
126535,0.0016411515323059463
126536,0.0020928365491668655
126537,0.0023328350350023492
126538,0.0011309657646998302
126539,0.3426647248791562
126540,0.02898671662817216
126541,0.07141797220129814
126542,0.07471516962459057
126543,0.004134324432257357
126544,0.012419715686139978
126545,0.0009675333800366604
126546,0.018122505223556903
126547,0.007973996837721983
126548,0.07708565311394805
126549,0.014017546439798054
126550,0.05112936625842737
126551,0.0013692859497932465
126552,0.006293424478068046
126553,0.015616368833910236
126554,0.004989514381471042
126555,0.034631863802512916
126556,0.010529090013418167
126557,0.025608088292721657
126558,0.0049060418890493045
126559,0.003269065167099884
126560,0.004968413916067978
126561,0.08145817888539159
126562,0.00795194118325884
126563,0.004878735728097147
126564,0.004039500473905704
126565,0.0071117117317964695
126566,0.015344677751350986
126567,0.002854663324160488
126568,0.042848627743307485
126569,0.003229841924532589
126570,0.005978883544970829
126571,0.007950525299383494
126572,0.012580958946874101
126573,0.0091855472981296
126574,0.06202012912501807
126575,0.0014710362995993373
126576,0.0030682605827721866
126577,0.004661413512553343
126578,0.009326452274780668
126579,0.001223643593285322
126580,0.0016364223445829973
126581,0.0027438699571683
126582,0.007059530655582332
126583,0.006309497790062599
126584,0.004050537896483811
126585,0.073517292225561
126586,0.008828767548755586
126587,0.024138420589579067
126588,0.0030634253682921605
126589,0.0018868319016294125
126590,0.006520535950305874
126591,0.010108389506435847
126592,0.011850027920268848
126593,0.004111584051587843
126594,0.003962684454537034
126595,0.031943699221974785
126596,0.003698981662701977
126597,0.0020641767683597166
126598,0.00829531044901086
126599,0.008281856500551792
126600,0.006654793708059067
126601,0.02734698587610058
126602,0.004786969985824934
126603,0.02377489096296622
126604,0.014945754242707346
126605,0.004500254350477633
126606,0.0014424708396409422
126607,0.005399610063208654
126608,0.0103893757734256
126609,0.010515867866628337
126610,0.030564503117667986
126611,0.007881076405047089
126612,0.040168248940717105
126613,0.029986828592233505
126614,0.009160934001114463
126615,0.017527455302309685
126616,0.001098923518155136
126617,0.001629867695197221
126618,0.041288018789339256
126619,0.009684838690737586
126620,0.010908250295965868
126621,0.0027634754041702316
126622,0.014034709958121056
126623,0.0072259888766790965
126624,0.015327633424971556
126625,0.0016604037957352108
126626,0.0016260481619261465
126627,0.06053677902596437
126628,0.0023751113696364855
126629,0.012451505589180782
126630,0.006614504998559295
126631,0.01672979302979105
126632,0.008026012113024507
126633,0.003345949204096159
126634,0.011833986633820012
126635,0.0011829045210547384
126636,0.008987530722787459
126637,0.5131941589619
126638,0.045308319541187414
126639,0.0849820495121748
126640,0.008226860838584295
126641,0.03930736280226414
126642,0.0178297371632855
126643,0.0024113812788446962
126644,0.027847789006187996
126645,0.02864820060929292
126646,0.0393307155513279
126647,0.006285997752678633
126648,0.0034635399944934727
126649,0.0024182565172201007
126650,0.008540862522904601
126651,0.00755531285796146
126652,0.002654307232361453
126653,0.008369104310710411
126654,0.0013059748951600443
126655,0.010215261501978153
126656,0.02518468598626549
126657,0.041563004605438554
126658,0.010349097425967072
126659,0.006924378426707718
126660,0.005188527712843494
126661,0.003218701038120269
126662,0.007425911694373021
126663,0.0014801769490091546
126664,0.00220319069771413
126665,0.0053278970541879404
126666,0.0042439213978860395
126667,0.016083677424645504
126668,0.04399645074473121
126669,0.0031743462688574374
126670,0.004158958285977491
126671,0.008298061336053169
126672,0.0038284801640826676
126673,0.010438510594087094
126674,0.0177400472389972
126675,0.026090095193827368
126676,0.012606739237792394
126677,0.021573137658095144
126678,0.009460742884414404
126679,0.005806517520183534
126680,0.004556971803164264
126681,0.008453155723518846
126682,0.039980179823629475
126683,0.004270097055414816
126684,0.058354187574320586
126685,0.008981033093328414
126686,0.0018135471192068536
126687,0.025422876320524194
126688,0.011944965909132691
126689,0.02207368989397128
126690,0.034808978956398715
126691,0.03747680357715892
126692,0.0023478378974142594
126693,0.03224999907145371
126694,0.0028037827717236922
126695,0.018327562261163756
126696,0.02504114916627585
126697,0.032097337388605963
126698,0.011370912390925803
126699,0.03844667633903767
126700,0.0012516520094997662
126701,0.15884286328452346
126702,0.019810053941491833
126703,0.0036859876421981505
126704,0.0023110456854919153
126705,0.000688592889483004
126706,0.0021074276987968193
126707,0.031465550805493944
126708,0.008341858024643052
126709,0.004239562685358472
126710,0.005816272295724616
126711,0.007886451048844795
126712,0.015548071522508027
126713,0.007910269119125676
126714,0.01864744361696017
126715,0.002793553316908815
126716,0.006450921928773743
126717,0.0037104569011616574
126718,0.008233958225213415
126719,0.027673073258213852
126720,0.00220482646590838
126721,0.017084740945809085
126722,0.06737639465378405
126723,0.00966370549233268
126724,0.003158009834266183
126725,0.004771435842975754
126726,0.03713431554738293
126727,0.009331636849326724
126728,0.02060432652769944
126729,0.0318304363125205
126730,0.010184460352057875
126731,0.006282791922631165
126732,0.04109046725734093
126733,0.08112748317202127
126734,0.06069797632635629
126735,0.026659827306284273
126736,0.01066902432722205
126737,0.02735570469497255
126738,0.011194776119641307
126739,0.01938443382979755
126740,0.014411584670415964
126741,0.04765688014277031
126742,0.00283752627141372
126743,0.010235343752946238
126744,0.004259808543525379
126745,0.0019933462761307606
126746,0.004540235948615979
126747,0.0024602910673291933
126748,0.0023213514365694257
126749,0.002935916805108255
126750,0.011816834268040938
126751,0.0017961831498326333
126752,0.05641207649436462
126753,0.02220980596006536
126754,0.007375641653692078
126755,0.0026543730893380537
126756,0.0035000359519077513
126757,0.0031680424218907795
126758,0.0066363683216239715
126759,0.0389778749997213
126760,0.013782103372266333
126761,0.01141930967942989
126762,0.02149788466625463
126763,0.003597965231218145
126764,0.001906571807345655
126765,0.0033614424311055827
126766,0.006464126114828234
126767,0.021736595528696463
126768,0.0031834076757884583
126769,0.007254123549529786
126770,0.027218273452459404
126771,0.024375066222468322
126772,0.0076167146798456105
126773,0.0014263622228424496
126774,0.002483689076103263
126775,0.025932704518085204
126776,0.007939485271687485
126777,0.0661811293293887
126778,0.003716743611252377
126779,0.020839321372741727
126780,0.012469742206441672
126781,0.10177596371064693
126782,0.0533736967587101
126783,0.01063698028882
126784,0.038234310231771984
126785,0.03416472849717139
126786,0.07231263121960661
126787,0.00171214270162828
126788,0.0016083548725710094
126789,0.008338966310538402
126790,0.0178916642819916
126791,0.019266060757054698
126792,0.006151371359224847
126793,0.06436486287989854
126794,0.03574401567916363
126795,0.010983000517798828
126796,0.011886566919984652
126797,0.0045830067424816896
126798,0.047431532323677625
126799,0.013254558679374443
126800,0.07282617749221756
126801,0.00504147592209108
126802,0.04361034869040477
126803,0.0021074816215065784
126804,0.005903694200066544
126805,0.0020260778127946114
126806,0.0024179630737343897
126807,0.006987264567978176
126808,0.00948756180076215
126809,0.0042211859776475225
126810,0.002800545042478472
126811,0.0018464368930464275
126812,0.03337485516522049
126813,0.013872208160453252
126814,0.01123753443711333
126815,0.0020817991542739843
126816,0.019291429075644212
126817,0.13927893597740335
126818,0.0026656144953827398
126819,0.016678463029301694
126820,0.011745248066000559
126821,0.002433591168077182
126822,0.007914257474380373
126823,0.001038849534145276
126824,0.0015238351327684623
126825,0.056252989549599154
126826,0.004477121829616089
126827,0.003170449598947387
126828,0.03761190357540757
126829,0.022595436237186704
126830,0.002021817960515979
126831,0.017905845247969225
126832,0.016571526736756402
126833,0.027567848468905108
126834,0.005472467200103933
126835,0.008936859592635822
126836,0.012153346590831771
126837,0.0147312950809555
126838,0.040276204899099624
126839,0.005839270060987125
126840,0.009841167917207384
126841,0.011452547304953306
126842,0.007186858939189533
126843,0.12285700383432918
126844,0.005447017052664696
126845,0.008719493216393096
126846,0.022398263573947585
126847,0.021589314269637245
126848,0.005418700857566512
126849,0.03334770108240738
126850,0.01249897470068026
126851,0.001648821602577003
126852,0.002496214689389635
126853,0.006615818544603749
126854,0.0021066129358779224
126855,0.01082600143478173
126856,0.011245379559446447
126857,0.08595764369989908
126858,0.007597168261207651
126859,0.0010857633764147045
126860,0.0058438116547113155
126861,0.0035542926127048184
126862,0.002694914400065031
126863,0.04134585055256304
126864,0.0023503507356039703
126865,0.005937862650760767
126866,0.04015978427247659
126867,0.005095454885743891
126868,0.005223702523061523
126869,0.006773930142054608
126870,0.009370253955115121
126871,0.05557024671161677
126872,0.014927944707820561
126873,0.002445835856193608
126874,0.03349911624165828
126875,0.007069248146611947
126876,0.005952955774859599
126877,0.01748755473863096
126878,0.0018208250228115466
126879,0.036658346401531025
126880,0.003089074742309867
126881,0.3351333898503097
126882,0.020646039640575688
126883,0.00444371861652108
126884,0.016721388292428162
126885,0.003865847034550769
126886,0.005269497089772536
126887,0.012074760439619926
126888,0.014593138496083288
126889,0.01662760512775715
126890,0.007617763357021739
126891,0.015423347204868789
126892,0.001382185113475919
126893,0.005005896342336762
126894,0.07298702674009128
126895,0.0015002871075808428
126896,0.02077515353430706
126897,0.0012800008194687935
126898,0.059495162443836215
126899,0.11761187052957017
126900,0.02651245601748198
126901,0.04887796120585633
126902,0.003193687849310946
126903,0.003569382001970424
126904,0.0026363690839936536
126905,0.012836435523461497
126906,0.01556406197719942
126907,0.007355525015662918
126908,0.007212496595154999
126909,0.03351754887253148
126910,0.005626204035135335
126911,0.035021139160156964
126912,0.00588964632351056
126913,0.003481955486854342
126914,0.0025198676003261923
126915,0.005264837164045971
126916,0.006579957021634762
126917,0.005489868787899002
126918,0.0168821126595072
126919,0.1005950348116487
126920,0.01937285276438068
126921,0.013349508060172294
126922,0.020439759628085807
126923,0.11636274696831156
126924,0.021483028270064812
126925,0.10665085284844457
126926,0.013604229439408942
126927,0.010642859549797021
126928,0.06143837263365544
126929,0.0166783588990499
126930,0.04220400369438756
126931,0.009042501039490442
126932,0.017635894554286147
126933,0.012815660332283103
126934,0.002388586254972196
126935,0.03144638701226891
126936,0.008913067190297637
126937,0.03745871032372938
126938,0.0033373212737438955
126939,0.017728491537602704
126940,0.0033220459048713636
